position_id,game_id,ply_index,fullmove_number,side_to_move,white,black,white_elo,black_elo,complexity_score,image_path,actual_move_uci,actual_move_san,budget_count,best_move_path,best_move_switch_count,unique_best_move_count,best_score_min_cp,best_score_max_cp,best_score_mean_cp,best_score_range_cp,adjacent_top3_overlap_min,adjacent_top3_overlap_mean,adjacent_top5_overlap_min,adjacent_top5_overlap_mean,best_pv_prefix_min_plies,best_pv_prefix_mean_plies,actual_move_present_budget_count,actual_move_rank_min,actual_move_rank_max,actual_move_rank_mean,actual_move_rank_range,actual_move_rank_path
v1ofntdB_ply_50,v1ofntdB,50,26,white,MSJ_98,xeqtr85,2009,2021,23,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_50.png,c3c6,Rc6,6,50ms:Nf3 | 200ms:Rc7 | 1000ms:Kf1 | 5000ms:Rc7 | 15000ms:Kf1 | 60000ms:Rc7,5,3,467,484,475.8333,17,0.2,0.54,0.25,0.5548,0,0,5,3,10,5.8,7,50ms:>10 | 200ms:10 | 1000ms:7 | 5000ms:3 | 15000ms:4 | 60000ms:5
v1ofntdB_ply_54,v1ofntdB,54,28,white,MSJ_98,xeqtr85,2009,2021,28,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_54.png,g2g4,g4,6,50ms:Rc2 | 200ms:Kf2 | 1000ms:Kf2 | 5000ms:Kf1 | 15000ms:Rc8 | 60000ms:Kf2,4,4,453,477,469.5,24,0.5,0.5,0.25,0.3929,0,0.4,4,7,10,8,3,50ms:>10 | 200ms:>10 | 1000ms:8 | 5000ms:10 | 15000ms:7 | 60000ms:7
v1ofntdB_ply_55,v1ofntdB,55,28,black,MSJ_98,xeqtr85,2009,2021,33,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_55.png,g7g6,g6,6,50ms:e5 | 200ms:h6 | 1000ms:e5 | 5000ms:e5 | 15000ms:e5 | 60000ms:e5,2,2,-478,-393,-438.8333,85,0.2,0.38,0.4286,0.6857,0,1.6,6,2,4,2.6667,2,50ms:2 | 200ms:3 | 1000ms:3 | 5000ms:2 | 15000ms:4 | 60000ms:2
v1ofntdB_ply_56,v1ofntdB,56,29,white,MSJ_98,xeqtr85,2009,2021,33,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_56.png,h2h4,h4,6,50ms:b4 | 200ms:Nf3 | 1000ms:Rc8 | 5000ms:Kf2 | 15000ms:g5 | 60000ms:g5,4,5,461,488,473.5,27,0.2,0.32,0.25,0.5357,0,1.2,4,2,9,4.25,7,50ms:>10 | 200ms:>10 | 1000ms:9 | 5000ms:2 | 15000ms:4 | 60000ms:2
v1ofntdB_ply_58,v1ofntdB,58,30,white,MSJ_98,xeqtr85,2009,2021,28,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_58.png,g1g2,Kg2,6,50ms:h5 | 200ms:Nf3 | 1000ms:Nf3 | 5000ms:h5 | 15000ms:g5 | 60000ms:g5,3,3,463,501,482.1667,38,0.5,0.7,0.4286,0.7048,0,0.4,5,5,10,7,5,50ms:>10 | 200ms:9 | 1000ms:10 | 5000ms:6 | 15000ms:5 | 60000ms:5
vJZwINTd_ply_19,vJZwINTd,19,10,black,PauloGarciaR,bagirzd,1429,1462,23,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/vJZwINTd_ply_19.png,f6g4,Ng4,6,50ms:Bg4 | 200ms:Bg4 | 1000ms:Bg4 | 5000ms:Bg4 | 15000ms:Bg4 | 60000ms:Bg4,0,1,77,114,97.3333,37,0.5,0.9,0.4286,0.7524,2,2.8,1,4,4,4,0,50ms:4 | 200ms:>10 | 1000ms:>10 | 5000ms:>10 | 15000ms:>10 | 60000ms:>10
vJZwINTd_ply_20,vJZwINTd,20,11,white,PauloGarciaR,bagirzd,1429,1462,26,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/vJZwINTd_ply_20.png,e3g5,Bg5,6,50ms:Bg5 | 200ms:Bg5 | 1000ms:Bf4 | 5000ms:Bf4 | 15000ms:Bf4 | 60000ms:Bf4,1,2,-17,3,-9.5,20,0.5,0.8,0.6667,0.7333,0,2.8,6,1,2,1.6667,1,50ms:1 | 200ms:1 | 1000ms:2 | 5000ms:2 | 15000ms:2 | 60000ms:2
vJZwINTd_ply_21,vJZwINTd,21,11,black,PauloGarciaR,bagirzd,1429,1462,28,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/vJZwINTd_ply_21.png,f7f6,f6,6,50ms:f6 | 200ms:f6 | 1000ms:f6 | 5000ms:f6 | 15000ms:f6 | 60000ms:f6,0,1,26,37,31.8333,11,1.0,1.0,1.0,1.0,1,5,6,1,1,1,0,50ms:1 | 200ms:1 | 1000ms:1 | 5000ms:1 | 15000ms:1 | 60000ms:1
vJZwINTd_ply_22,vJZwINTd,22,12,white,PauloGarciaR,bagirzd,1429,1462,24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/vJZwINTd_ply_22.png,g5h4,Bh4,6,50ms:Bh4 | 200ms:Bh4 | 1000ms:Bf4 | 5000ms:Bf4 | 15000ms:Bf4 | 60000ms:Bf4,1,2,-35,3,-19.8333,38,0.5,0.9,1.0,1.0,0,2,6,1,2,1.6667,1,50ms:1 | 200ms:1 | 1000ms:2 | 5000ms:2 | 15000ms:2 | 60000ms:2
vJZwINTd_ply_26,vJZwINTd,26,14,white,PauloGarciaR,bagirzd,1429,1462,21,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/vJZwINTd_ply_26.png,d3b1,Bb1,6,50ms:Re1 | 200ms:Be4 | 1000ms:Be4 | 5000ms:Be4 | 15000ms:Be4 | 60000ms:Be4,1,2,14,73,36,59,0.5,0.5,0.4286,0.819,0,2,6,7,10,8.5,3,50ms:10 | 200ms:7 | 1000ms:7 | 5000ms:10 | 15000ms:10 | 60000ms:7
vJZwINTd_ply_32,vJZwINTd,32,17,white,PauloGarciaR,bagirzd,1429,1462,20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/vJZwINTd_ply_32.png,b1h7,Bxh7+,6,50ms:Ne6 | 200ms:Ne6 | 1000ms:Ne6 | 5000ms:Ne6 | 15000ms:Ne6 | 60000ms:Ne6,0,1,317,442,370.5,125,0.5,0.9,0.6667,0.9333,3,4,6,8,9,8.1667,1,50ms:8 | 200ms:8 | 1000ms:9 | 5000ms:8 | 15000ms:8 | 60000ms:8
vJZwINTd_ply_34,vJZwINTd,34,18,white,PauloGarciaR,bagirzd,1429,1462,40,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/vJZwINTd_ply_34.png,d4f5,Nf5,6,50ms:Ne6 | 200ms:Rxf1 | 1000ms:Ne6 | 5000ms:Ne6 | 15000ms:Ne6 | 60000ms:Ne6,2,2,0,33,11,33,0.5,0.8,0.4286,0.619,0,2.8,6,4,8,6,4,50ms:4 | 200ms:7 | 1000ms:8 | 5000ms:5 | 15000ms:7 | 60000ms:5
vJZwINTd_ply_35,vJZwINTd,35,18,black,PauloGarciaR,bagirzd,1429,1462,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/vJZwINTd_ply_35.png,d8d7,Qd7,6,50ms:Qd7 | 200ms:Qd7 | 1000ms:g6 | 5000ms:Qd7 | 15000ms:Qd7 | 60000ms:g6,3,2,105,214,169.6667,109,1.0,1.0,0.6667,0.9333,0,0.4,6,1,2,1.3333,1,50ms:1 | 200ms:1 | 1000ms:2 | 5000ms:1 | 15000ms:1 | 60000ms:2
vJZwINTd_ply_36,vJZwINTd,36,19,white,PauloGarciaR,bagirzd,1429,1462,20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/vJZwINTd_ply_36.png,a1f1,Rxf1,6,50ms:Re1 | 200ms:Rxf1 | 1000ms:Qh3 | 5000ms:Rxf1 | 15000ms:Rxf1 | 60000ms:Rxf1,3,3,-217,-121,-168.5,96,0.2,0.48,0.4286,0.7524,0,2.4,6,1,6,2,5,50ms:6 | 200ms:1 | 1000ms:2 | 5000ms:1 | 15000ms:1 | 60000ms:1
vJZwINTd_ply_37,vJZwINTd,37,19,black,PauloGarciaR,bagirzd,1429,1462,28,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/vJZwINTd_ply_37.png,g7g6,g6,6,50ms:g6 | 200ms:g6 | 1000ms:Rad8 | 5000ms:Rad8 | 15000ms:g6 | 60000ms:g6,2,2,177,208,196.5,31,0.5,0.8,0.6667,0.8,0,1.6,6,1,2,1.3333,1,50ms:1 | 200ms:1 | 1000ms:2 | 5000ms:2 | 15000ms:1 | 60000ms:1
vJZwINTd_ply_40,vJZwINTd,40,21,white,PauloGarciaR,bagirzd,1429,1462,19,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/vJZwINTd_ply_40.png,c5c6,c6,6,50ms:Qxb7 | 200ms:Qxb7 | 1000ms:Qxb7 | 5000ms:Qxb7 | 15000ms:Qxb7 | 60000ms:Qxb7,0,1,-222,-166,-199.3333,56,0.5,0.7,0.6667,0.6667,1,2.8,6,2,10,6.1667,8,50ms:8 | 200ms:10 | 1000ms:4 | 5000ms:3 | 15000ms:2 | 60000ms:10
vJZwINTd_ply_50,vJZwINTd,50,26,white,PauloGarciaR,bagirzd,1429,1462,22,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/vJZwINTd_ply_50.png,g3f4,Bf4+,6,50ms:Qxf6 | 200ms:Qxf6 | 1000ms:Qxf6 | 5000ms:Qxf6 | 15000ms:Qxf6 | 60000ms:Qxf6,0,1,-78,-35,-58.1667,43,0.5,0.9,0.6667,0.9333,2,4.2,6,5,9,6.1667,4,50ms:8 | 200ms:9 | 1000ms:5 | 5000ms:5 | 15000ms:5 | 60000ms:5
veVp8V7Y_ply_20,veVp8V7Y,20,11,white,bato75,khaled_earida,1846,1859,22,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/veVp8V7Y_ply_20.png,d3d4,d4,6,50ms:Bg5 | 200ms:Bg5 | 1000ms:d4 | 5000ms:Bg5 | 15000ms:d4 | 60000ms:Bg5,4,2,-672,-622,-657,50,1.0,1.0,0.6667,0.9333,0,0.4,6,1,2,1.6667,1,50ms:2 | 200ms:2 | 1000ms:1 | 5000ms:2 | 15000ms:1 | 60000ms:2
veVp8V7Y_ply_23,veVp8V7Y,23,12,black,bato75,khaled_earida,1846,1859,22,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/veVp8V7Y_ply_23.png,f6f4,Qf4+,6,50ms:Bxh3 | 200ms:Bxh3 | 1000ms:Na5 | 5000ms:Be6 | 15000ms:Be6 | 60000ms:Qf4+,3,4,646,706,668.8333,60,0.5,0.7,0.4286,0.7524,0,0.8,6,1,5,3,4,50ms:5 | 200ms:4 | 1000ms:4 | 5000ms:2 | 15000ms:2 | 60000ms:1
veVp8V7Y_ply_24,veVp8V7Y,24,13,white,bato75,khaled_earida,1846,1859,35,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/veVp8V7Y_ply_24.png,h2g1,Kg1,6,50ms:Kg1 | 200ms:Kg1 | 1000ms:Kh1 | 5000ms:Kh1 | 15000ms:Kh1 | 60000ms:Kh1,1,2,-682,-640,-660,42,1.0,1.0,1.0,1.0,0,1.6,6,1,2,1.6667,1,50ms:1 | 200ms:1 | 1000ms:2 | 5000ms:2 | 15000ms:2 | 60000ms:2
veVp8V7Y_ply_25,veVp8V7Y,25,13,black,bato75,khaled_earida,1846,1859,32,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/veVp8V7Y_ply_25.png,c8h3,Bxh3,6,50ms:Bxh3 | 200ms:Bxh3 | 1000ms:Bxh3 | 5000ms:Bxh3 | 15000ms:Bxh3 | 60000ms:Bxh3,0,1,661,722,683.8333,61,0.5,0.8,0.4286,0.6381,1,3.8,6,1,1,1,0,50ms:1 | 200ms:1 | 1000ms:1 | 5000ms:1 | 15000ms:1 | 60000ms:1
veVp8V7Y_ply_26,veVp8V7Y,26,14,white,bato75,khaled_earida,1846,1859,30,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/veVp8V7Y_ply_26.png,b1d2,Nbd2,6,50ms:Bf1 | 200ms:Nbd2 | 1000ms:Nbd2 | 5000ms:Bf1 | 15000ms:Bf1 | 60000ms:Nbd2,3,2,-705,-643,-678.3333,62,0.2,0.84,0.25,0.65,0,0.4,6,1,4,1.8333,3,50ms:4 | 200ms:1 | 1000ms:1 | 5000ms:2 | 15000ms:2 | 60000ms:1
veVp8V7Y_ply_27,veVp8V7Y,27,14,black,bato75,khaled_earida,1846,1859,31,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/veVp8V7Y_ply_27.png,h3e6,Be6,6,50ms:Qg4 | 200ms:Qg4 | 1000ms:Qg4 | 5000ms:Qg4 | 15000ms:Qg4 | 60000ms:Qg4,0,1,671,714,689.3333,43,0.5,0.7,0.4286,0.5714,1,2.8,6,3,4,3.6667,1,50ms:3 | 200ms:3 | 1000ms:4 | 5000ms:4 | 15000ms:4 | 60000ms:4
veVp8V7Y_ply_28,veVp8V7Y,28,15,white,bato75,khaled_earida,1846,1859,21,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/veVp8V7Y_ply_28.png,c4f1,Bf1,6,50ms:cxd6 | 200ms:Bxe6 | 1000ms:cxd6 | 5000ms:Raxc1 | 15000ms:Raxc1 | 60000ms:cxd6,4,3,-637,-603,-618,34,0.5,0.6,0.4286,0.819,0,0.6,6,2,9,6.1667,7,50ms:6 | 200ms:9 | 1000ms:9 | 5000ms:6 | 15000ms:5 | 60000ms:2
veVp8V7Y_ply_30,veVp8V7Y,30,16,white,bato75,khaled_earida,1846,1859,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/veVp8V7Y_ply_30.png,a1c1,Raxc1,6,50ms:Raxc1 | 200ms:Rdxc1 | 1000ms:Rdxc1 | 5000ms:Raxc1 | 15000ms:Rdxc1 | 60000ms:Raxc1,4,2,-673,-611,-640,62,0.5,0.8,0.4286,0.619,0,0.4,6,1,4,2,3,50ms:1 | 200ms:4 | 1000ms:3 | 5000ms:1 | 15000ms:2 | 60000ms:1
veVp8V7Y_ply_31,veVp8V7Y,31,16,black,bato75,khaled_earida,1846,1859,26,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/veVp8V7Y_ply_31.png,f8d8,Rfd8,6,50ms:Kh8 | 200ms:Kh8 | 1000ms:Kh8 | 5000ms:Kh8 | 15000ms:Rae8 | 60000ms:Kh8,2,2,622,726,653.5,104,0.5,0.6,0.4286,0.5238,0,1,0,,,,,50ms:>10 | 200ms:>10 | 1000ms:>10 | 5000ms:>10 | 15000ms:>10 | 60000ms:>10
veVp8V7Y_ply_32,veVp8V7Y,32,17,white,bato75,khaled_earida,1846,1859,18,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/veVp8V7Y_ply_32.png,g2g3,g3,6,50ms:Nc4 | 200ms:Nc4 | 1000ms:Nb3 | 5000ms:g3 | 15000ms:g3 | 60000ms:g3,2,3,-645,-586,-612.3333,59,0.2,0.44,0.25,0.4881,0,1.2,4,1,5,2,4,50ms:>10 | 200ms:>10 | 1000ms:5 | 5000ms:1 | 15000ms:1 | 60000ms:1
veVp8V7Y_ply_33,veVp8V7Y,33,17,black,bato75,khaled_earida,1846,1859,28,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/veVp8V7Y_ply_33.png,f4f6,Qf6,6,50ms:Qh6 | 200ms:Qh6 | 1000ms:Qg4 | 5000ms:Qg4 | 15000ms:Qh6 | 60000ms:Qf6,3,3,597,736,641,139,1.0,1.0,1.0,1.0,0,1.4,6,1,3,2.3333,2,50ms:2 | 200ms:2 | 1000ms:3 | 5000ms:3 | 15000ms:3 | 60000ms:1
veVp8V7Y_ply_35,veVp8V7Y,35,18,black,bato75,khaled_earida,1846,1859,30,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/veVp8V7Y_ply_35.png,e6g4,Bg4,6,50ms:g5 | 200ms:Qh6 | 1000ms:Rab8 | 5000ms:Qh6 | 15000ms:Bg4 | 60000ms:g5,5,4,599,712,631.6667,113,0.2,0.38,0.4286,0.6381,0,0,5,1,4,3,3,50ms:>10 | 200ms:4 | 1000ms:4 | 5000ms:4 | 15000ms:1 | 60000ms:2
veVp8V7Y_ply_37,veVp8V7Y,37,19,black,bato75,khaled_earida,1846,1859,26,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/veVp8V7Y_ply_37.png,d8d7,Rd7,6,50ms:Rab8 | 200ms:Qe7 | 1000ms:Qe6 | 5000ms:Qe6 | 15000ms:h5 | 60000ms:h5,3,4,586,637,599.1667,51,0.0,0.22,0.1111,0.2937,0,0.6,2,6,10,8,4,50ms:>10 | 200ms:>10 | 1000ms:>10 | 5000ms:6 | 15000ms:10 | 60000ms:>10
veVp8V7Y_ply_38,veVp8V7Y,38,20,white,bato75,khaled_earida,1846,1859,27,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/veVp8V7Y_ply_38.png,d1h1,Rh1,6,50ms:Nc4 | 200ms:Nc4 | 1000ms:Re1 | 5000ms:Re1 | 15000ms:Re1 | 60000ms:Re1,1,2,-612,-551,-573.5,61,0.5,0.7,0.4286,0.7048,0,1.8,0,,,,,50ms:>10 | 200ms:>10 | 1000ms:>10 | 5000ms:>10 | 15000ms:>10 | 60000ms:>10
veVp8V7Y_ply_39,veVp8V7Y,39,20,black,bato75,khaled_earida,1846,1859,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/veVp8V7Y_ply_39.png,a8d8,Rad8,6,50ms:Rxd2 | 200ms:Rxd2 | 1000ms:Rxd2 | 5000ms:Rxd2 | 15000ms:Rxd2 | 60000ms:Rxd2,0,1,661,741,713.3333,80,0.2,0.44,0.4286,0.4286,3,4.8,6,2,6,3.8333,4,50ms:3 | 200ms:6 | 1000ms:3 | 5000ms:2 | 15000ms:3 | 60000ms:6
veVp8V7Y_ply_40,veVp8V7Y,40,21,white,bato75,khaled_earida,1846,1859,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/veVp8V7Y_ply_40.png,d2c4,Nc4,6,50ms:Nf1 | 200ms:Nc4 | 1000ms:Nc4 | 5000ms:Nf1 | 15000ms:Nf1 | 60000ms:Nf1,2,2,-612,-539,-575.1667,73,0.2,0.64,0.1111,0.6889,0,2.4,6,1,9,4.8333,8,50ms:3 | 200ms:1 | 1000ms:1 | 5000ms:8 | 15000ms:9 | 60000ms:7
veVp8V7Y_ply_46,veVp8V7Y,46,24,white,bato75,khaled_earida,1846,1859,34,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/veVp8V7Y_ply_46.png,c1b1,Rb1,6,50ms:Ng4 | 200ms:Nd5 | 1000ms:b3 | 5000ms:Rcd1 | 15000ms:Rce1 | 60000ms:Rce1,4,5,-562,-421,-501.1667,141,0.0,0.44,0.25,0.4405,0,0.4,3,6,10,8.6667,4,50ms:10 | 200ms:10 | 1000ms:6 | 5000ms:>10 | 15000ms:>10 | 60000ms:>10
veVp8V7Y_ply_47,veVp8V7Y,47,24,black,bato75,khaled_earida,1846,1859,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/veVp8V7Y_ply_47.png,c6a5,Na5,6,50ms:R2d3 | 200ms:Rxf2+ | 1000ms:Rxf2+ | 5000ms:Rxf2+ | 15000ms:Rxf2+ | 60000ms:Rxf2+,1,2,518,787,656.1667,269,0.2,0.44,0.4286,0.6381,0,4.4,1,5,5,5,0,50ms:5 | 200ms:>10 | 1000ms:>10 | 5000ms:>10 | 15000ms:>10 | 60000ms:>10
veVp8V7Y_ply_48,veVp8V7Y,48,25,white,bato75,khaled_earida,1846,1859,22,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/veVp8V7Y_ply_48.png,h1h4,Rh4,6,50ms:Ng4 | 200ms:b3 | 1000ms:b3 | 5000ms:b3 | 15000ms:b3 | 60000ms:b3,1,2,-611,-430,-516.8333,181,0.5,0.6,0.4286,0.6857,0,1.2,1,9,9,9,0,50ms:9 | 200ms:>10 | 1000ms:>10 | 5000ms:>10 | 15000ms:>10 | 60000ms:>10
veVp8V7Y_ply_50,veVp8V7Y,50,26,white,bato75,khaled_earida,1846,1859,23,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/veVp8V7Y_ply_50.png,h4g4,Rg4,6,50ms:Rh5 | 200ms:Ng4 | 1000ms:Ng4 | 5000ms:Ng4 | 15000ms:Ng4 | 60000ms:Ng4,1,2,-519,-425,-480.1667,94,0.2,0.58,0.25,0.5833,0,3.4,1,4,4,4,0,50ms:>10 | 200ms:>10 | 1000ms:4 | 5000ms:>10 | 15000ms:>10 | 60000ms:>10
veVp8V7Y_ply_53,veVp8V7Y,53,27,black,bato75,khaled_earida,1846,1859,21,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/veVp8V7Y_ply_53.png,g7g6,g6,6,50ms:g6 | 200ms:g6 | 1000ms:Nxb2 | 5000ms:Nxb2 | 15000ms:g6 | 60000ms:g6,2,2,589,750,658.6667,161,0.2,0.64,0.4286,0.7524,0,1.6,6,1,2,1.3333,1,50ms:1 | 200ms:1 | 1000ms:2 | 5000ms:2 | 15000ms:1 | 60000ms:1
veVp8V7Y_ply_54,veVp8V7Y,54,28,white,bato75,khaled_earida,1846,1859,34,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/veVp8V7Y_ply_54.png,b2b3,b3,6,50ms:b3 | 200ms:b3 | 1000ms:Rh1 | 5000ms:Rh1 | 15000ms:Rh1 | 60000ms:Rh1,1,2,-739,-571,-653.1667,168,0.5,0.5,0.25,0.5357,0,3.4,6,1,10,5.5,9,50ms:1 | 200ms:1 | 1000ms:7 | 5000ms:7 | 15000ms:10 | 60000ms:7
veVp8V7Y_ply_55,veVp8V7Y,55,28,black,bato75,khaled_earida,1846,1859,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/veVp8V7Y_ply_55.png,c4b2,Nb2,6,50ms:Kf8 | 200ms:Kf8 | 1000ms:Kf8 | 5000ms:Kf8 | 15000ms:Kh8 | 60000ms:Kh8,1,2,633,871,726.8333,238,0.5,0.7,0.4286,0.6857,0,3,6,3,4,3.1667,1,50ms:3 | 200ms:3 | 1000ms:3 | 5000ms:4 | 15000ms:3 | 60000ms:3
veVp8V7Y_ply_56,veVp8V7Y,56,29,white,bato75,khaled_earida,1846,1859,18,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/veVp8V7Y_ply_56.png,b1h1,Rh1,6,50ms:Rh1 | 200ms:Nh6+ | 1000ms:Rf1 | 5000ms:Rf1 | 15000ms:Rf1 | 60000ms:Rf1,2,3,-780,-547,-674.3333,233,0.2,0.44,0.25,0.3214,0,0.8,5,1,6,2.8,5,50ms:1 | 200ms:2 | 1000ms:3 | 5000ms:6 | 15000ms:2 | 60000ms:>10
w4EUR2k3_ply_18,w4EUR2k3,18,10,white,Krokodilok,you3aa,1674,1636,45,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/w4EUR2k3_ply_18.png,d1e2,Qe2,6,50ms:d6 | 200ms:d6 | 1000ms:d6 | 5000ms:d6 | 15000ms:d6 | 60000ms:d6,0,1,218,244,233,26,0.2,0.64,0.6667,0.8,2,3.4,5,6,10,7.8,4,50ms:7 | 200ms:7 | 1000ms:9 | 5000ms:6 | 15000ms:>10 | 60000ms:10
w4EUR2k3_ply_22,w4EUR2k3,22,12,white,Krokodilok,you3aa,1674,1636,23,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/w4EUR2k3_ply_22.png,g3g4,g4,6,50ms:d6 | 200ms:d6 | 1000ms:d6 | 5000ms:d6 | 15000ms:d6 | 60000ms:d6,0,1,251,283,267,32,1.0,1.0,0.4286,0.819,1,2.4,6,2,3,2.8333,1,50ms:2 | 200ms:3 | 1000ms:3 | 5000ms:3 | 15000ms:3 | 60000ms:3
