position_id,game_id,ply_index,fullmove_number,side_to_move,player_elo,white,black,complexity_score,image_path,candidate_count,actual_move_uci,actual_move_san,actual_candidate_available,actual_realizability_score_v0,actual_maia_probability,actual_maia_rank,engine_best_uci,engine_best_san,engine_best_realizability_score_v0,engine_best_maia_probability,engine_best_maia_rank,top_realizability_uci,top_realizability_san,top_realizability_score_v0,actual_minus_engine_best_realizability,actual_matches_engine_best,actual_matches_top_realizability,actual_beats_engine_best
gDCCYaOt_ply_52,gDCCYaOt,52,27,white,1892,AmericanPharoah,jfz00,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/gDCCYaOt_ply_52.png,2,g4h4,Rh4,True,33.0,0.1927,3,g4h4,Rh4,33.0,0.1927,3,g4h4,Rh4,33.0,0.0,True,True,False
gDCCYaOt_ply_54,gDCCYaOt,54,28,white,1892,AmericanPharoah,jfz00,23,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/gDCCYaOt_ply_54.png,1,f4g5,Qxg5,True,33.0,0.22,2,f4g5,Qxg5,33.0,0.22,2,f4g5,Qxg5,33.0,0.0,True,True,False
gDCCYaOt_ply_55,gDCCYaOt,55,28,black,1967,AmericanPharoah,jfz00,18,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/gDCCYaOt_ply_55.png,3,c3f6,Qf6,True,47.98,0.6001,1,c3f6,Qf6,47.98,0.6001,1,f8f6,Rf6,53.11,0.0,True,False,False
gDCCYaOt_ply_56,gDCCYaOt,56,29,white,1892,AmericanPharoah,jfz00,31,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/gDCCYaOt_ply_56.png,1,g5f4,Qf4,True,33.0,0.2602,2,g5f4,Qf4,33.0,0.2602,2,g5f4,Qf4,33.0,0.0,True,True,False
gDCCYaOt_ply_57,gDCCYaOt,57,29,black,1967,AmericanPharoah,jfz00,35,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/gDCCYaOt_ply_57.png,4,f8g8,Rg8,True,55.62,0.3225,1,f8f7,Rf7,83.15,0.1715,2,f8f7,Rf7,83.15,-27.53,False,False,False
gDCCYaOt_ply_58,gDCCYaOt,58,30,white,1892,AmericanPharoah,jfz00,15,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/gDCCYaOt_ply_58.png,4,f1g1,Rg1,True,33.0,0.1609,2,f1b1,Rb1,33.0,0.0001,23,f1g1,Rg1,33.0,0.0,False,True,False
gDCCYaOt_ply_59,gDCCYaOt,59,30,black,1967,AmericanPharoah,jfz00,17,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/gDCCYaOt_ply_59.png,4,g8g5,Rg5,True,33.0,0.0813,4,d5g2,Bxg2+,43.05,0.0376,7,d5g2,Bxg2+,43.05,-10.05,False,False,False
h9Pz2Xue_ply_18,h9Pz2Xue,18,10,white,901,CHANCAYROMERO,ViolettaRamirezs,33,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/h9Pz2Xue_ply_18.png,3,d2d3,d3,True,53.43,0.5858,1,d2d3,d3,53.43,0.5858,1,d2d3,d3,53.43,0.0,True,True,False
h9Pz2Xue_ply_19,h9Pz2Xue,19,10,black,779,CHANCAYROMERO,ViolettaRamirezs,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/h9Pz2Xue_ply_19.png,3,c4e6,Qe6,True,33.0,0.1084,3,c4f7,Qf7,33.0,0.1783,2,c4e6,Qe6,33.0,0.0,False,True,False
h9Pz2Xue_ply_20,h9Pz2Xue,20,11,white,901,CHANCAYROMERO,ViolettaRamirezs,15,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/h9Pz2Xue_ply_20.png,4,g4e6,Qxe6+,True,45.97,0.4933,1,g4g3,Qg3,37.6,0.1466,2,g4e6,Qxe6+,45.97,8.37,False,True,True
h9Pz2Xue_ply_21,h9Pz2Xue,21,11,black,779,CHANCAYROMERO,ViolettaRamirezs,15,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/h9Pz2Xue_ply_21.png,1,d7e6,dxe6,True,33.0,0.9406,1,d7e6,dxe6,33.0,0.9406,1,d7e6,dxe6,33.0,0.0,True,True,False
h9Pz2Xue_ply_22,h9Pz2Xue,22,12,white,901,CHANCAYROMERO,ViolettaRamirezs,31,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/h9Pz2Xue_ply_22.png,4,c3d1,Nd1,True,33.0,0.0004,24,c3b5,Nb5,36.49,0.2046,3,c3b5,Nb5,36.49,-3.49,False,False,False
h9Pz2Xue_ply_23,h9Pz2Xue,23,12,black,779,CHANCAYROMERO,ViolettaRamirezs,19,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/h9Pz2Xue_ply_23.png,3,e6e5,e5,True,33.0,0.2837,2,c5d6,Bd6,33.0,0.0299,4,e6e5,e5,33.0,0.0,False,True,False
h9Pz2Xue_ply_24,h9Pz2Xue,24,13,white,901,CHANCAYROMERO,ViolettaRamirezs,21,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/h9Pz2Xue_ply_24.png,3,c1e3,Be3,True,48.01,0.3766,1,a2a4,a4,33.0,0.0017,16,c1e3,Be3,48.01,15.01,False,True,True
h9Pz2Xue_ply_25,h9Pz2Xue,25,13,black,779,CHANCAYROMERO,ViolettaRamirezs,15,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/h9Pz2Xue_ply_25.png,4,c5d4,Bd4,True,33.0,0.0153,11,c5f8,Bf8,33.0,0.0108,12,c5d4,Bd4,33.0,0.0,False,True,False
h9Pz2Xue_ply_26,h9Pz2Xue,26,14,white,901,CHANCAYROMERO,ViolettaRamirezs,10,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/h9Pz2Xue_ply_26.png,4,e3d4,Bxd4,True,82.88,0.7517,1,c2c3,c3,57.2,0.1888,2,e3d4,Bxd4,82.88,25.68,False,True,True
h9Pz2Xue_ply_29,h9Pz2Xue,29,15,black,779,CHANCAYROMERO,ViolettaRamirezs,10,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/h9Pz2Xue_ply_29.png,4,c7c5,c5,True,33.0,0.0923,3,b8c6,Nc6,33.0,0.1662,2,c7c5,c5,33.0,0.0,False,True,False
h9Pz2Xue_ply_32,h9Pz2Xue,32,17,white,901,CHANCAYROMERO,ViolettaRamirezs,14,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/h9Pz2Xue_ply_32.png,3,b2b3,b3,True,51.22,0.0472,5,f2f4,f4,66.72,0.055,4,f2f4,f4,66.72,-15.5,False,False,False
h9Pz2Xue_ply_33,h9Pz2Xue,33,17,black,779,CHANCAYROMERO,ViolettaRamirezs,22,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/h9Pz2Xue_ply_33.png,4,c8d7,Bd7,True,33.0,0.0136,7,b8d7,Nd7,33.0,0.0227,6,c8d7,Bd7,33.0,0.0,False,True,False
h9Pz2Xue_ply_34,h9Pz2Xue,34,18,white,901,CHANCAYROMERO,ViolettaRamirezs,18,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/h9Pz2Xue_ply_34.png,4,a1c1,Rc1,True,33.0,0.2358,2,f2f4,f4,37.71,0.0333,5,d1b2,Nb2,47.29,-4.71,False,False,False
h9Pz2Xue_ply_35,h9Pz2Xue,35,18,black,779,CHANCAYROMERO,ViolettaRamirezs,24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/h9Pz2Xue_ply_35.png,4,b8a6,Na6,True,33.0,0.1089,3,a7a5,a5,33.0,0.0107,8,b8a6,Na6,33.0,0.0,False,True,False
h9Pz2Xue_ply_36,h9Pz2Xue,36,19,white,901,CHANCAYROMERO,ViolettaRamirezs,13,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/h9Pz2Xue_ply_36.png,4,a2a4,a4,True,33.0,0.0236,8,a2a3,a3,54.39,0.0449,3,a2a3,a3,54.39,-21.39,False,False,False
h9Pz2Xue_ply_37,h9Pz2Xue,37,19,black,779,CHANCAYROMERO,ViolettaRamirezs,20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/h9Pz2Xue_ply_37.png,4,b7b5,b5,True,33.0,0.0374,5,d7e6,Be6,33.0,0.0464,3,b7b5,b5,33.0,0.0,False,True,False
h9Pz2Xue_ply_38,h9Pz2Xue,38,20,white,901,CHANCAYROMERO,ViolettaRamirezs,14,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/h9Pz2Xue_ply_38.png,3,a4b5,axb5,True,64.05,0.6462,1,a4b5,axb5,64.05,0.6462,1,f2f3,f3,67.03,0.0,True,False,False
h9Pz2Xue_ply_39,h9Pz2Xue,39,20,black,779,CHANCAYROMERO,ViolettaRamirezs,11,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/h9Pz2Xue_ply_39.png,2,d7b5,Bxb5,True,33.0,0.5722,1,a6b4,Nb4,33.0,0.3981,2,d7b5,Bxb5,33.0,0.0,False,True,False
h9Pz2Xue_ply_41,h9Pz2Xue,41,21,black,779,CHANCAYROMERO,ViolettaRamirezs,11,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/h9Pz2Xue_ply_41.png,4,b5d3,Bxd3,True,33.0,0.0243,4,h7h6,h6,33.0,0.0069,9,b5d3,Bxd3,33.0,0.0,False,True,False
h9Pz2Xue_ply_42,h9Pz2Xue,42,22,white,901,CHANCAYROMERO,ViolettaRamirezs,12,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/h9Pz2Xue_ply_42.png,3,b2d3,Nxd3,True,71.57,0.9327,1,b2d3,Nxd3,71.57,0.9327,1,b2d3,Nxd3,71.57,0.0,True,True,False
hMI5kmr4_ply_18,hMI5kmr4,18,10,white,1272,Yhunely,kefer0,18,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hMI5kmr4_ply_18.png,4,c4d3,Bd3,True,33.0,0.0056,11,e2e5,Qxe5,33.0,0.3848,1,c4d3,Bd3,33.0,0.0,False,True,False
hMI5kmr4_ply_19,hMI5kmr4,19,10,black,1387,Yhunely,kefer0,13,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hMI5kmr4_ply_19.png,4,e5e2,Rxe2+,True,53.27,0.752,1,d8e7,Qe7,50.38,0.003,6,f2d3,Nxd3+,87.17,2.89,False,False,True
hi4UI0KC_ply_18,hi4UI0KC,18,10,white,1267,defun1,ChessRookie2026,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_18.png,4,d1d2,Qd2,True,33.0,0.015,10,c2c4,c4,35.4,0.1434,3,c2c4,c4,35.4,-2.4,False,False,False
hi4UI0KC_ply_19,hi4UI0KC,19,10,black,1307,defun1,ChessRookie2026,24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_19.png,3,a7a5,a5,True,46.27,0.1135,3,a7a5,a5,46.27,0.1135,3,a7a5,a5,46.27,0.0,True,True,False
hi4UI0KC_ply_20,hi4UI0KC,20,11,white,1267,defun1,ChessRookie2026,18,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_20.png,4,b4a5,bxa5,True,33.0,0.3996,1,a1b1,Rb1,33.0,0.0287,7,b4a5,bxa5,33.0,0.0,False,True,False
hi4UI0KC_ply_21,hi4UI0KC,21,11,black,1307,defun1,ChessRookie2026,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_21.png,3,b6a5,Bxa5,True,71.27,0.8177,1,b6a5,Bxa5,71.27,0.8177,1,b6a5,Bxa5,71.27,0.0,True,True,False
hi4UI0KC_ply_22,hi4UI0KC,22,12,white,1267,defun1,ChessRookie2026,29,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_22.png,1,c2c3,c3,True,33.0,0.7596,1,c2c3,c3,33.0,0.7596,1,c2c3,c3,33.0,0.0,True,True,False
hi4UI0KC_ply_23,hi4UI0KC,23,12,black,1307,defun1,ChessRookie2026,29,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_23.png,3,e6e5,e5,True,62.82,0.279,1,e6e5,e5,62.82,0.279,1,e6e5,e5,62.82,0.0,True,True,False
hi4UI0KC_ply_24,hi4UI0KC,24,13,white,1267,defun1,ChessRookie2026,23,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_24.png,3,a3a4,a4,True,33.0,0.0508,4,d4e5,dxe5,33.0,0.5067,1,a3a4,a4,33.0,0.0,False,True,False
hi4UI0KC_ply_25,hi4UI0KC,25,13,black,1307,defun1,ChessRookie2026,16,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_25.png,3,e5d4,exd4,True,50.76,0.3524,2,e5e4,e4,64.48,0.4548,1,e5e4,e4,64.48,-13.72,False,False,False
hi4UI0KC_ply_26,hi4UI0KC,26,14,white,1267,defun1,ChessRookie2026,18,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_26.png,2,e3d4,exd4,True,33.0,0.6144,1,b5d4,Nbxd4,33.0,0.1059,3,e3d4,exd4,33.0,0.0,False,True,False
hi4UI0KC_ply_29,hi4UI0KC,29,15,black,1307,defun1,ChessRookie2026,15,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_29.png,4,c8g4,Bg4,True,67.2,0.3742,1,a5b6,Bb6,39.83,0.0235,10,c8g4,Bg4,67.2,27.37,False,True,True
hi4UI0KC_ply_30,hi4UI0KC,30,16,white,1267,defun1,ChessRookie2026,22,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_30.png,2,e1c1,O-O-O,True,33.0,0.0677,4,e1g1,O-O,33.0,0.6168,1,e1c1,O-O-O,33.0,0.0,False,True,False
hi4UI0KC_ply_31,hi4UI0KC,31,16,black,1307,defun1,ChessRookie2026,52,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_31.png,3,g4f3,Bxf3,True,88.41,0.1002,5,a5b6,Bb6,48.93,0.1029,4,g4f3,Bxf3,88.41,39.48,False,True,True
hi4UI0KC_ply_32,hi4UI0KC,32,17,white,1267,defun1,ChessRookie2026,13,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_32.png,1,e2f3,Bxf3,True,33.0,0.8994,1,e2f3,Bxf3,33.0,0.8994,1,e2f3,Bxf3,33.0,0.0,True,True,False
hi4UI0KC_ply_33,hi4UI0KC,33,17,black,1307,defun1,ChessRookie2026,31,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_33.png,3,c6d8,Nd8,True,37.31,0.0109,19,c6d8,Nd8,37.31,0.0109,19,c6e7,Ne7,52.52,0.0,True,False,False
hi4UI0KC_ply_34,hi4UI0KC,34,18,white,1267,defun1,ChessRookie2026,14,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_34.png,4,f3d5,Bxd5,True,33.0,0.4351,1,d1e1,Rde1,33.0,0.0768,3,f3d5,Bxd5,33.0,0.0,False,True,False
hi4UI0KC_ply_35,hi4UI0KC,35,18,black,1307,defun1,ChessRookie2026,13,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_35.png,1,c7c6,c6,True,54.23,0.7851,1,c7c6,c6,54.23,0.7851,1,c7c6,c6,54.23,0.0,True,True,False
hi4UI0KC_ply_36,hi4UI0KC,36,19,white,1267,defun1,ChessRookie2026,27,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_36.png,4,b5c7,Nc7,True,33.0,0.1536,2,d5b3,Bb3,33.0,0.0272,9,b5c7,Nc7,33.0,0.0,False,True,False
hi4UI0KC_ply_37,hi4UI0KC,37,19,black,1307,defun1,ChessRookie2026,11,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_37.png,3,a5c7,Bxc7,True,56.62,0.9058,1,a5c7,Bxc7,56.62,0.9058,1,a5c7,Bxc7,56.62,0.0,True,True,False
hi4UI0KC_ply_38,hi4UI0KC,38,20,white,1267,defun1,ChessRookie2026,29,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_38.png,3,d5b3,Bb3,True,33.0,0.418,1,h1e1,Rhe1,33.0,0.0624,4,d5b3,Bb3,33.0,0.0,False,True,False
hi4UI0KC_ply_39,hi4UI0KC,39,20,black,1307,defun1,ChessRookie2026,33,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_39.png,3,c7f4,Bf4,True,35.5,0.3117,2,c7f4,Bf4,35.5,0.3117,2,c7f4,Bf4,35.5,0.0,True,True,False
hi4UI0KC_ply_40,hi4UI0KC,40,21,white,1267,defun1,ChessRookie2026,12,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_40.png,2,d1e1,Rde1,True,33.0,0.0133,7,d2f4,Qxf4,59.77,0.6333,1,d2f4,Qxf4,59.77,-26.77,False,False,False
hi4UI0KC_ply_41,hi4UI0KC,41,21,black,1307,defun1,ChessRookie2026,10,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_41.png,3,f4d2,Bxd2+,True,62.44,0.7774,1,d8e6,Ne6,52.84,0.0369,3,f4d2,Bxd2+,62.44,9.6,False,True,True
hi4UI0KC_ply_42,hi4UI0KC,42,22,white,1267,defun1,ChessRookie2026,11,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_42.png,1,c1d2,Kxd2,True,33.0,0.9963,1,c1d2,Kxd2,33.0,0.9963,1,c1d2,Kxd2,33.0,0.0,True,True,False
hi4UI0KC_ply_43,hi4UI0KC,43,22,black,1307,defun1,ChessRookie2026,24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_43.png,3,f6f2,Qxf2+,True,47.75,0.2483,3,f6f2,Qxf2+,47.75,0.2483,3,d8e6,Ne6,57.08,0.0,True,False,False
hi4UI0KC_ply_44,hi4UI0KC,44,23,white,1267,defun1,ChessRookie2026,10,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_44.png,1,d2d1,Kd1,True,33.0,0.4941,1,d2d1,Kd1,33.0,0.4941,1,d2d1,Kd1,33.0,0.0,True,True,False
hi4UI0KC_ply_47,hi4UI0KC,47,24,black,1307,defun1,ChessRookie2026,11,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_47.png,3,d8e6,Ne6,True,61.72,0.635,1,d8e6,Ne6,61.72,0.635,1,g8f8,Kf8,70.02,0.0,True,False,False
hi4UI0KC_ply_48,hi4UI0KC,48,25,white,1267,defun1,ChessRookie2026,26,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_48.png,3,b3e6,Bxe6,True,33.0,0.3258,1,b3c4,Bc4,33.0,0.0252,7,b3e6,Bxe6,33.0,0.0,False,True,False
iRKdpzfA_ply_18,iRKdpzfA,18,10,white,1631,WWWMM,sergey1008,17,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iRKdpzfA_ply_18.png,3,c3a2,Na2,True,33.0,0.6115,1,c3b1,Nb1,33.0,0.0111,4,c3a2,Na2,33.0,0.0,False,True,False
iRKdpzfA_ply_19,iRKdpzfA,19,10,black,1620,WWWMM,sergey1008,14,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iRKdpzfA_ply_19.png,4,a6a5,a5,True,33.0,0.7309,1,g8f6,Nf6,51.26,0.0922,2,c6a5,Na5,56.37,-18.26,False,False,False
iRKdpzfA_ply_20,iRKdpzfA,20,11,white,1631,WWWMM,sergey1008,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iRKdpzfA_ply_20.png,3,f1b5,Bb5,True,33.0,0.323,1,f1b5,Bb5,33.0,0.323,1,f1b5,Bb5,33.0,0.0,True,True,False
iRKdpzfA_ply_21,iRKdpzfA,21,11,black,1620,WWWMM,sergey1008,10,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iRKdpzfA_ply_21.png,3,d8c7,Qc7,True,33.0,0.092,2,g8f6,Nf6,46.19,0.363,1,g8f6,Nf6,46.19,-13.19,False,False,False
iRKdpzfA_ply_22,iRKdpzfA,22,12,white,1631,WWWMM,sergey1008,16,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iRKdpzfA_ply_22.png,3,e1g1,O-O,True,33.0,0.3414,1,e1g1,O-O,33.0,0.3414,1,e1g1,O-O,33.0,0.0,True,True,False
iRKdpzfA_ply_23,iRKdpzfA,23,12,black,1620,WWWMM,sergey1008,21,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iRKdpzfA_ply_23.png,4,e8c8,O-O-O,True,33.0,0.0094,12,g8f6,Nf6,39.14,0.4058,1,g8f6,Nf6,39.14,-6.14,False,False,False
iRKdpzfA_ply_24,iRKdpzfA,24,13,white,1631,WWWMM,sergey1008,12,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iRKdpzfA_ply_24.png,4,a1d1,Rad1,True,36.91,0.0548,2,c2c3,c3,81.72,0.6295,1,c2c3,c3,81.72,-44.81,False,False,False
iRKdpzfA_ply_25,iRKdpzfA,25,13,black,1620,WWWMM,sergey1008,13,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iRKdpzfA_ply_25.png,3,g8f6,Nf6,True,33.0,0.3104,1,c6b8,Nb8,33.0,0.0074,15,g8f6,Nf6,33.0,0.0,False,True,False
iRKdpzfA_ply_27,iRKdpzfA,27,14,black,1620,WWWMM,sergey1008,14,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iRKdpzfA_ply_27.png,4,d7d5,d5,True,33.0,0.0672,3,f6g4,Ng4,33.0,0.0628,4,d7d5,d5,33.0,0.0,False,True,False
iRKdpzfA_ply_28,iRKdpzfA,28,15,white,1631,WWWMM,sergey1008,27,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iRKdpzfA_ply_28.png,3,c3b4,cxb4,True,60.24,0.2792,2,b5c6,Bxc6,59.47,0.0611,4,c3b4,cxb4,60.24,0.77,False,True,True
